Product_ID,Product_Name,Material,CO2_per_kg,Recyclability_Score,Biodegradability_Score,Source_Country,Packaging_Type,Transport_Distance_km,Transport_Mode,Delivery_Carbon_kgCO2e,Energy_Consumption_kWh,Water_Usage_Liters,Waste_Generated_kg,Total_Sustainability_Score
P-07350,Wood Product 7350,Steel,3.83,0.86,0.83,Turkey,Cardboard,10843.1,Sea,70.44,8.99,1886.5,3.78,100.0
P-07351,Cotton Product 7351,Plastic,10.82,0.23,0.3,Turkey,Cardboard,2217.1,Rail,85.8,41.62,2510.9,3.63,100.0
P-07352,Glass Product 7352,Plastic,5.19,0.94,0.32,UK,Paper,1520.7,Air,35.23,236.3,3499.7,3.77,100.0
P-07353,Polyester Product 7353,Paper,9.08,0.33,0.86,India,Paper,6646.9,Sea,141.92,274.27,958.6,2.26,100.0
P-07354,Plastic Product 7354,Cotton,7.03,0.26,0.7,Turkey,Bioplastic,2334.9,Air,15.62,33.28,1278.6,3.75,100.0
P-07355,Wool Product 7355,Steel,12.55,0.34,0.42,USA,Paper,731.3,Sea,22.81,85.19,4664.8,1.53,100.0
P-07356,Cotton Product 7356,Glass,4.02,0.71,0.14,UK,Bioplastic,8456.2,Air,22.95,64.1,3640.4,4.44,100.0
P-07357,Aluminum Product 7357,Leather,1.23,0.46,0.39,UK,Recycled,3838.1,Air,122.08,124.02,952.9,0.47,100.0
P-07358,Steel Product 7358,Wood,9.46,0.79,0.59,Vietnam,Paper,5141.2,Road,75.45,59.78,1757.7,2.94,100.0
P-07359,Glass Product 7359,Polyester,3.18,0.23,0.25,Bangladesh,Cardboard,10692.3,Sea,143.63,70.71,4963.2,2.43,100.0
P-07360,Paper Product 7360,Polyester,13.91,0.72,0.54,Turkey,Paper,5935.3,Air,34.95,295.18,3657.9,4.07,100.0
P-07361,Polyester Product 7361,Aluminum,6.69,0.4,0.83,Vietnam,Recycled,3699.7,Road,69.27,270.13,222.6,2.7,100.0
P-07362,Cotton Product 7362,Steel,6.01,0.58,0.34,India,Cardboard,11308.5,Sea,82.61,34.55,159.7,3.26,100.0
P-07363,Cotton Product 7363,Aluminum,14.78,0.28,0.57,Bangladesh,Recycled,9667.9,Sea,25.42,179.55,3373.2,2.0,100.0
P-07364,Plastic Product 7364,Leather,8.33,0.47,0.66,Vietnam,Paper,10513.9,Sea,81.16,251.22,4238.4,2.16,100.0
P-07365,Glass Product 7365,Polyester,9.92,0.71,0.15,Italy,Recycled,362.6,Rail,65.71,57.25,4630.2,2.98,100.0
P-07366,Glass Product 7366,Steel,11.75,0.56,0.9,USA,Cardboard,1747.4,Sea,21.21,146.9,1046.7,0.56,100.0
P-07367,Leather Product 7367,Paper,11.55,0.53,0.54,UK,Recycled,5462.0,Road,9.26,222.07,2279.6,3.62,100.0
P-07368,Polyester Product 7368,Wood,7.5,0.84,0.51,India,Plastic,7930.9,Air,105.94,112.96,1091.4,2.36,100.0
P-07369,Cotton Product 7369,Glass,1.72,0.62,0.61,UK,Bioplastic,4147.0,Road,46.83,50.99,1743.7,4.94,100.0
P-07370,Plastic Product 7370,Leather,7.18,0.5,0.59,UK,Paper,5814.0,Air,15.28,108.45,3759.7,4.26,100.0
P-07371,Paper Product 7371,Paper,6.12,0.34,0.63,China,Bioplastic,3566.8,Sea,61.77,100.71,2379.4,1.57,100.0
P-07372,Polyester Product 7372,Paper,4.35,0.86,0.47,China,Bioplastic,1345.8,Road,23.53,38.77,773.2,1.98,100.0
P-07373,Wood Product 7373,Steel,10.8,0.68,0.73,Vietnam,Cardboard,9312.7,Air,8.06,50.6,2626.6,4.62,100.0
P-07374,Wood Product 7374,Aluminum,14.74,0.4,0.78,UK,Recycled,8105.6,Road,146.0,133.18,4776.6,0.88,100.0
P-07375,Polyester Product 7375,Aluminum,4.82,0.32,0.48,UK,Plastic,7641.5,Air,53.38,91.41,1057.0,3.1,100.0
P-07376,Glass Product 7376,Cotton,11.22,0.86,0.29,Brazil,Plastic,1788.9,Sea,142.21,14.92,4018.8,3.56,100.0
P-07377,Plastic Product 7377,Steel,8.77,0.32,0.14,UK,Recycled,699.7,Rail,84.53,28.74,1888.7,3.04,100.0
P-07378,Polyester Product 7378,Steel,6.56,0.79,0.56,Bangladesh,Paper,8455.1,Road,74.44,104.95,2685.4,3.87,100.0
P-07379,Leather Product 7379,Paper,4.76,0.73,0.14,USA,Bioplastic,11873.9,Road,52.05,111.8,547.5,2.87,100.0
P-07380,Plastic Product 7380,Leather,11.22,0.29,0.33,China,Recycled,8834.3,Sea,36.86,36.38,2402.1,0.33,100.0
P-07381,Cotton Product 7381,Wool,9.95,0.9,0.72,India,Paper,4779.6,Rail,33.39,202.91,3641.8,3.05,100.0
P-07382,Wool Product 7382,Paper,10.1,0.88,0.42,USA,Recycled,3325.4,Air,12.13,150.55,4421.3,4.94,100.0
P-07383,Paper Product 7383,Polyester,12.03,0.67,0.49,Bangladesh,Cardboard,6621.9,Air,126.09,213.56,3292.3,4.7,100.0
P-07384,Cotton Product 7384,Paper,2.33,0.89,0.43,Vietnam,Recycled,8419.4,Road,34.77,259.84,1778.9,2.05,100.0
P-07385,Polyester Product 7385,Aluminum,4.07,0.23,0.13,Brazil,Bioplastic,2978.2,Air,109.57,138.12,809.2,0.22,100.0
P-07386,Wood Product 7386,Glass,11.46,0.63,0.83,India,Bioplastic,2029.6,Sea,129.0,107.71,1093.1,1.55,100.0
P-07387,Cotton Product 7387,Wood,8.52,0.43,0.35,Vietnam,Paper,11929.2,Sea,99.05,113.82,551.7,1.79,100.0
P-07388,Cotton Product 7388,Paper,7.09,0.46,0.64,China,Cardboard,9585.5,Rail,12.8,264.48,1804.8,3.46,100.0
P-07389,Wood Product 7389,Wool,11.64,0.76,0.57,Bangladesh,Plastic,11231.7,Air,125.03,183.88,4029.9,4.99,100.0
P-07390,Paper Product 7390,Cotton,2.33,0.83,0.16,UK,Paper,640.3,Road,128.62,269.07,1838.4,3.85,100.0
P-07391,Leather Product 7391,Cotton,7.13,0.27,0.31,USA,Plastic,1409.0,Road,2.55,105.94,764.6,1.4,100.0
P-07392,Polyester Product 7392,Aluminum,1.76,0.32,0.42,Turkey,Plastic,562.0,Road,69.58,192.5,1372.6,3.48,100.0
P-07393,Glass Product 7393,Steel,11.57,0.41,0.45,Turkey,Plastic,7475.0,Rail,13.1,144.77,4671.5,3.76,100.0
P-07394,Wood Product 7394,Glass,12.39,0.74,0.17,USA,Bioplastic,7448.7,Rail,36.83,8.49,2450.3,3.09,100.0
P-07395,Cotton Product 7395,Polyester,3.36,0.84,0.15,USA,Bioplastic,456.8,Rail,123.0,15.86,2148.8,2.08,100.0
P-07396,Steel Product 7396,Steel,13.89,0.46,0.74,USA,Paper,7833.8,Air,28.54,266.95,4098.8,1.96,100.0
P-07397,Steel Product 7397,Steel,11.72,0.86,0.14,Germany,Plastic,3393.0,Rail,34.46,212.91,1667.4,4.06,100.0
P-07398,Steel Product 7398,Leather,12.75,0.31,0.25,Turkey,Bioplastic,10977.7,Sea,39.36,78.01,4817.1,0.74,100.0
P-07399,Plastic Product 7399,Aluminum,5.55,0.6,0.53,China,Recycled,4733.0,Sea,72.31,64.82,4885.9,3.27,100.0
P-07400,Wool Product 7400,Polyester,7.75,0.41,0.35,Vietnam,Paper,6930.6,Rail,52.1,142.88,3177.3,2.7,100.0
P-07401,Leather Product 7401,Glass,7.27,0.75,0.47,Germany,Cardboard,9366.2,Rail,135.47,263.03,2517.2,2.72,100.0
P-07402,Aluminum Product 7402,Aluminum,1.44,0.34,0.27,Vietnam,Recycled,2081.2,Sea,136.41,271.04,1942.7,1.21,100.0
P-07403,Aluminum Product 7403,Wood,11.66,0.42,0.83,Turkey,Plastic,1875.9,Rail,95.76,144.36,2536.0,4.89,100.0
P-07404,Plastic Product 7404,Cotton,13.31,0.7,0.83,Italy,Paper,7220.4,Air,72.68,69.84,3345.3,3.01,100.0
P-07405,Cotton Product 7405,Wool,6.56,0.54,0.24,Germany,Recycled,2086.5,Air,63.76,256.59,4656.8,4.91,100.0
P-07406,Steel Product 7406,Wool,13.73,0.56,0.83,Germany,Cardboard,2723.0,Rail,15.01,116.16,2570.8,4.04,100.0
P-07407,Aluminum Product 7407,Wood,1.71,0.59,0.28,China,Bioplastic,5347.0,Air,105.75,122.56,3696.3,0.19,100.0
P-07408,Paper Product 7408,Wool,14.48,0.62,0.65,Germany,Recycled,9275.6,Road,125.45,278.35,1307.0,0.4,100.0
P-07409,Glass Product 7409,Polyester,3.5,0.93,0.71,India,Bioplastic,7765.7,Rail,131.18,86.16,4903.0,1.71,100.0
P-07410,Steel Product 7410,Wood,14.36,0.76,0.55,Turkey,Recycled,8223.3,Road,49.84,116.01,1484.1,1.35,100.0
P-07411,Glass Product 7411,Cotton,9.88,0.53,0.24,India,Plastic,1995.9,Sea,64.3,199.9,3963.7,1.73,100.0
P-07412,Wool Product 7412,Aluminum,9.43,0.88,0.28,India,Bioplastic,4251.2,Air,39.22,32.55,724.2,3.25,100.0
P-07413,Wood Product 7413,Aluminum,6.67,0.63,0.29,Brazil,Recycled,8573.7,Road,58.61,273.5,2603.0,3.14,100.0
P-07414,Cotton Product 7414,Polyester,6.31,0.44,0.2,Germany,Cardboard,1763.3,Rail,65.26,123.14,937.4,1.62,100.0
P-07415,Steel Product 7415,Paper,10.96,0.39,0.58,Germany,Paper,699.0,Sea,51.03,159.9,1181.8,1.45,100.0
P-07416,Wood Product 7416,Cotton,5.4,0.75,0.13,Bangladesh,Recycled,6697.2,Road,144.75,226.55,3573.1,0.11,100.0
P-07417,Paper Product 7417,Aluminum,11.87,0.21,0.75,USA,Cardboard,7359.4,Sea,64.52,236.29,622.7,2.64,100.0
P-07418,Wool Product 7418,Aluminum,11.08,0.87,0.83,India,Bioplastic,2123.0,Air,136.24,99.66,1406.3,3.35,100.0
P-07419,Paper Product 7419,Aluminum,12.32,0.48,0.69,China,Cardboard,2282.8,Road,44.44,30.29,1003.1,3.17,100.0
P-07420,Wood Product 7420,Wood,12.94,0.54,0.66,USA,Recycled,10046.0,Air,38.28,125.84,3146.5,0.21,100.0
P-07421,Glass Product 7421,Wool,9.98,0.32,0.11,Brazil,Paper,3398.0,Road,51.9,8.55,3043.0,4.99,100.0
P-07422,Wood Product 7422,Steel,3.74,0.68,0.12,Turkey,Paper,910.7,Sea,19.33,153.84,3196.0,2.56,100.0
P-07423,Wood Product 7423,Plastic,7.26,0.9,0.6,Brazil,Bioplastic,3921.4,Road,74.71,248.88,1881.3,3.93,100.0
P-07424,Aluminum Product 7424,Plastic,7.16,0.22,0.65,USA,Plastic,3202.2,Air,44.48,146.12,2612.9,1.88,100.0
P-07425,Plastic Product 7425,Wood,9.49,0.24,0.84,Bangladesh,Paper,1267.2,Road,49.64,161.84,1676.7,4.63,100.0
P-07426,Paper Product 7426,Wool,7.21,0.33,0.18,Vietnam,Paper,493.0,Air,57.02,248.13,2421.0,1.69,100.0
P-07427,Wool Product 7427,Wool,2.31,0.3,0.27,Bangladesh,Paper,3929.4,Rail,148.86,62.81,3573.4,2.58,100.0
P-07428,Wool Product 7428,Glass,1.13,0.34,0.38,India,Paper,9365.5,Road,64.76,216.17,3921.4,3.97,100.0
P-07429,Aluminum Product 7429,Plastic,1.61,0.69,0.4,USA,Cardboard,559.0,Sea,47.27,232.59,3498.6,3.72,100.0
P-07430,Plastic Product 7430,Paper,4.67,0.51,0.81,Bangladesh,Paper,7727.9,Road,64.03,253.98,540.3,1.0,100.0
P-07431,Plastic Product 7431,Wood,3.59,0.4,0.47,Vietnam,Bioplastic,8382.5,Air,130.72,144.31,4164.6,1.94,100.0
P-07432,Wood Product 7432,Paper,9.9,0.42,0.49,Vietnam,Cardboard,1991.5,Sea,134.51,14.4,229.5,0.9,100.0
P-07433,Steel Product 7433,Cotton,1.93,0.57,0.73,Vietnam,Recycled,8350.8,Road,110.58,229.55,1283.9,1.79,100.0
P-07434,Cotton Product 7434,Wood,7.32,0.27,0.32,UK,Recycled,5869.6,Road,28.4,103.31,4362.1,1.79,100.0
P-07435,Leather Product 7435,Glass,12.74,0.37,0.61,USA,Plastic,7752.2,Air,88.92,274.76,3407.7,3.25,100.0
P-07436,Wool Product 7436,Aluminum,6.29,0.83,0.17,USA,Recycled,8644.9,Road,37.16,255.49,2041.0,0.77,100.0
P-07437,Paper Product 7437,Paper,4.38,0.29,0.13,UK,Plastic,8595.7,Sea,110.31,173.95,4556.1,3.46,100.0
P-07438,Plastic Product 7438,Wool,12.44,0.29,0.4,India,Plastic,323.6,Sea,77.3,255.28,1326.0,0.56,100.0
P-07439,Plastic Product 7439,Leather,11.47,0.23,0.49,Brazil,Bioplastic,5052.4,Sea,129.51,140.38,2354.8,0.58,100.0
P-07440,Aluminum Product 7440,Paper,5.52,0.9,0.15,Vietnam,Paper,1933.5,Air,121.93,61.64,103.6,3.2,100.0
P-07441,Glass Product 7441,Wood,10.09,0.74,0.27,Bangladesh,Plastic,6524.8,Sea,75.78,154.28,211.8,1.02,100.0
P-07442,Plastic Product 7442,Steel,6.17,0.48,0.28,USA,Plastic,2543.1,Sea,131.85,181.41,2718.2,2.16,100.0
P-07443,Paper Product 7443,Wool,12.36,0.26,0.87,Italy,Plastic,2120.6,Road,110.55,30.0,4385.7,4.13,100.0
P-07444,Cotton Product 7444,Cotton,6.22,0.69,0.76,China,Paper,1041.6,Rail,132.71,175.96,2954.3,1.55,100.0
P-07445,Glass Product 7445,Steel,8.0,0.31,0.74,Bangladesh,Bioplastic,9119.7,Rail,144.81,157.74,1434.0,2.58,100.0
P-07446,Polyester Product 7446,Paper,3.04,0.78,0.84,Germany,Recycled,3031.2,Rail,86.47,172.75,405.1,1.27,100.0
P-07447,Aluminum Product 7447,Steel,11.54,0.48,0.51,Italy,Cardboard,8560.6,Sea,20.49,41.77,3267.6,4.44,100.0
P-07448,Leather Product 7448,Cotton,11.61,0.84,0.3,India,Paper,7619.7,Road,85.1,189.82,3489.6,3.68,100.0
P-07449,Steel Product 7449,Plastic,12.83,0.41,0.8,Bangladesh,Recycled,3471.1,Sea,4.49,261.93,4614.8,3.49,100.0
P-07450,Wood Product 7450,Aluminum,3.98,0.65,0.88,Vietnam,Paper,669.6,Rail,113.45,39.77,2774.9,2.89,100.0
P-07451,Aluminum Product 7451,Cotton,8.37,0.32,0.31,USA,Paper,6270.2,Air,20.3,48.22,2686.7,0.74,100.0
P-07452,Steel Product 7452,Wood,2.95,0.58,0.39,Italy,Bioplastic,9137.6,Rail,5.24,294.52,4073.9,3.88,100.0
P-07453,Paper Product 7453,Glass,7.56,0.49,0.59,Brazil,Bioplastic,673.0,Rail,108.79,280.62,1933.0,3.54,100.0
P-07454,Wood Product 7454,Steel,10.07,0.25,0.83,Bangladesh,Cardboard,11813.7,Air,72.99,52.44,3251.2,2.93,100.0
P-07455,Leather Product 7455,Plastic,12.85,0.28,0.24,UK,Plastic,4499.5,Rail,141.9,20.35,626.6,4.31,100.0
P-07456,Paper Product 7456,Wool,3.48,0.82,0.72,China,Recycled,7810.7,Air,42.83,123.74,1160.5,0.55,100.0
P-07457,Aluminum Product 7457,Wool,13.44,0.51,0.83,Germany,Paper,10110.9,Sea,14.01,253.13,1386.9,2.29,100.0
P-07458,Paper Product 7458,Paper,6.24,0.38,0.6,Brazil,Cardboard,4984.7,Sea,6.5,54.23,4049.0,2.11,100.0
P-07459,Steel Product 7459,Polyester,11.14,0.37,0.6,Germany,Bioplastic,10372.4,Air,29.25,49.52,4791.5,2.01,100.0
P-07460,Glass Product 7460,Aluminum,3.16,0.3,0.55,Brazil,Recycled,7520.7,Road,134.85,125.6,2395.7,0.66,100.0
P-07461,Glass Product 7461,Wool,1.93,0.78,0.54,UK,Plastic,5973.6,Road,23.91,154.75,3874.4,4.39,100.0
P-07462,Glass Product 7462,Aluminum,1.9,0.77,0.24,Brazil,Recycled,9423.6,Rail,47.35,176.91,854.2,3.77,100.0
P-07463,Glass Product 7463,Cotton,10.97,0.57,0.53,Germany,Bioplastic,6730.3,Rail,45.79,245.72,4419.4,2.51,100.0
P-07464,Steel Product 7464,Wool,10.78,0.54,0.74,China,Plastic,1577.5,Sea,81.22,127.29,2088.0,1.73,100.0
P-07465,Polyester Product 7465,Aluminum,12.13,0.69,0.85,China,Plastic,4839.4,Sea,31.78,282.0,4931.1,2.76,100.0
P-07466,Polyester Product 7466,Glass,4.38,0.82,0.61,Brazil,Plastic,2320.0,Sea,99.41,136.15,1466.3,4.03,100.0
P-07467,Paper Product 7467,Wood,12.98,0.2,0.27,Vietnam,Cardboard,8745.4,Air,9.47,161.37,3983.7,4.69,100.0
P-07468,Cotton Product 7468,Cotton,10.02,0.82,0.57,Italy,Plastic,8731.1,Rail,56.01,146.6,4453.1,1.59,100.0
P-07469,Plastic Product 7469,Aluminum,3.32,0.38,0.71,Bangladesh,Cardboard,3235.6,Rail,98.32,125.99,3947.3,3.65,100.0
P-07470,Glass Product 7470,Cotton,6.04,0.38,0.24,Turkey,Recycled,4959.9,Sea,138.82,105.57,4438.4,1.36,100.0
P-07471,Paper Product 7471,Polyester,3.5,0.37,0.43,India,Cardboard,2875.0,Sea,127.24,173.88,590.2,2.68,100.0
P-07472,Glass Product 7472,Paper,13.76,0.66,0.41,Turkey,Cardboard,3779.0,Air,45.44,78.48,2949.2,4.56,100.0
P-07473,Wood Product 7473,Steel,10.36,0.4,0.54,Bangladesh,Paper,3559.2,Rail,89.96,94.1,3218.6,1.91,100.0
P-07474,Leather Product 7474,Wool,6.32,0.57,0.68,China,Paper,2478.6,Road,33.95,226.22,1859.8,1.51,100.0
P-07475,Steel Product 7475,Aluminum,12.93,0.67,0.12,China,Cardboard,962.3,Road,75.37,253.15,4265.6,0.35,100.0
P-07476,Leather Product 7476,Aluminum,1.03,0.22,0.22,Turkey,Bioplastic,11474.7,Rail,75.32,12.23,2388.8,2.15,100.0
P-07477,Paper Product 7477,Wool,6.83,0.4,0.86,China,Recycled,10435.8,Road,74.13,80.88,3292.5,3.5,100.0
P-07478,Steel Product 7478,Wool,3.23,0.63,0.63,Italy,Recycled,942.7,Road,31.55,151.32,3807.0,1.52,100.0
P-07479,Cotton Product 7479,Aluminum,7.84,0.29,0.13,Turkey,Bioplastic,10298.6,Air,124.66,232.26,4999.8,1.94,100.0
P-07480,Glass Product 7480,Wool,9.44,0.58,0.43,Brazil,Paper,5898.1,Sea,40.33,133.92,4052.7,2.95,100.0
P-07481,Aluminum Product 7481,Cotton,3.52,0.68,0.38,India,Recycled,2417.5,Road,117.31,51.68,629.5,4.29,100.0
P-07482,Aluminum Product 7482,Plastic,14.22,0.31,0.62,Italy,Recycled,11180.0,Sea,108.94,295.1,3428.9,1.91,100.0
P-07483,Paper Product 7483,Paper,3.55,0.91,0.2,Turkey,Cardboard,8540.2,Road,91.08,217.1,2620.9,2.61,100.0
P-07484,Steel Product 7484,Plastic,2.85,0.62,0.47,Germany,Paper,8990.1,Air,79.93,58.42,4920.7,1.72,100.0
P-07485,Glass Product 7485,Plastic,12.67,0.71,0.82,Brazil,Cardboard,7990.3,Air,138.74,154.77,1249.0,0.56,100.0
P-07486,Wool Product 7486,Glass,14.25,0.33,0.6,Turkey,Bioplastic,5761.5,Rail,17.39,194.32,4730.8,0.82,100.0
P-07487,Wood Product 7487,Aluminum,8.44,0.39,0.15,UK,Bioplastic,1322.0,Rail,29.8,119.02,1281.3,4.41,100.0
P-07488,Paper Product 7488,Plastic,2.95,0.67,0.69,Italy,Bioplastic,6392.0,Air,59.52,197.04,3640.4,3.4,100.0
P-07489,Paper Product 7489,Leather,8.22,0.9,0.54,Bangladesh,Cardboard,7712.3,Sea,31.4,124.26,4648.4,3.95,100.0
P-07490,Polyester Product 7490,Glass,1.0,0.73,0.6,Italy,Recycled,2522.5,Air,136.37,18.2,1525.4,2.29,100.0
P-07491,Polyester Product 7491,Steel,1.43,0.59,0.45,Italy,Paper,3692.4,Road,93.4,232.5,1188.6,2.27,100.0
P-07492,Leather Product 7492,Wool,3.82,0.22,0.87,Bangladesh,Cardboard,6745.4,Sea,127.74,165.19,4528.5,0.95,100.0
P-07493,Plastic Product 7493,Polyester,7.59,0.88,0.55,India,Plastic,4220.3,Sea,46.91,118.54,3087.4,4.13,100.0
P-07494,Cotton Product 7494,Wood,14.76,0.24,0.26,India,Paper,5595.5,Road,121.37,140.83,4833.4,1.12,100.0
P-07495,Wood Product 7495,Wood,14.03,0.39,0.35,Bangladesh,Cardboard,8828.8,Rail,40.3,292.28,4868.8,2.33,100.0
P-07496,Polyester Product 7496,Aluminum,9.12,0.9,0.12,USA,Paper,4564.0,Air,66.09,115.76,2156.7,1.77,100.0
P-07497,Steel Product 7497,Plastic,6.44,0.48,0.49,Vietnam,Plastic,11142.6,Sea,7.48,89.42,1318.5,0.4,100.0
P-07498,Wool Product 7498,Cotton,6.69,0.83,0.17,China,Bioplastic,716.5,Air,14.73,48.26,2853.7,0.61,100.0
P-07499,Polyester Product 7499,Steel,8.21,0.28,0.17,Vietnam,Bioplastic,8992.3,Sea,144.17,265.28,3085.7,2.28,100.0
P-07500,Plastic Product 7500,Wood,8.27,0.8,0.25,USA,Paper,5311.8,Rail,132.51,31.77,3154.9,4.95,100.0
P-07501,Aluminum Product 7501,Wool,9.84,0.29,0.81,UK,Plastic,10388.0,Air,43.28,94.23,3798.1,0.44,100.0
P-07502,Leather Product 7502,Plastic,6.1,0.85,0.44,Brazil,Recycled,4030.2,Air,80.95,259.72,3384.2,2.24,100.0
P-07503,Cotton Product 7503,Paper,8.82,0.69,0.35,China,Plastic,8149.3,Sea,109.42,185.02,4403.8,1.91,100.0
P-07504,Glass Product 7504,Leather,13.48,0.59,0.68,USA,Bioplastic,3141.5,Air,9.82,273.46,586.6,2.33,100.0
P-07505,Steel Product 7505,Plastic,5.42,0.48,0.27,China,Bioplastic,9436.5,Road,52.41,288.11,2054.0,1.45,100.0
P-07506,Polyester Product 7506,Wool,1.64,0.71,0.76,UK,Cardboard,1610.7,Road,77.34,149.35,621.0,3.74,100.0
P-07507,Leather Product 7507,Leather,11.07,0.68,0.37,Germany,Paper,3162.6,Sea,148.21,111.42,4813.0,3.08,100.0
P-07508,Aluminum Product 7508,Glass,7.07,0.43,0.42,India,Bioplastic,10140.1,Rail,147.76,234.04,2731.0,1.13,100.0
P-07509,Aluminum Product 7509,Wool,1.83,0.4,0.64,Germany,Paper,10167.5,Road,72.67,100.46,3780.0,3.56,100.0
P-07510,Glass Product 7510,Plastic,13.97,0.71,0.57,Vietnam,Bioplastic,4816.8,Road,6.15,285.92,411.5,0.73,100.0
P-07511,Polyester Product 7511,Steel,10.71,0.76,0.49,Brazil,Paper,5086.1,Air,127.16,73.42,708.9,3.69,100.0
P-07512,Aluminum Product 7512,Cotton,9.72,0.52,0.11,UK,Plastic,5053.9,Air,83.68,27.44,3717.3,1.99,100.0
P-07513,Cotton Product 7513,Glass,8.92,0.49,0.42,UK,Plastic,2823.5,Sea,91.67,77.01,2019.2,2.45,100.0
P-07514,Wood Product 7514,Plastic,13.66,0.56,0.16,Vietnam,Bioplastic,7535.2,Air,9.43,122.5,3003.1,1.62,100.0
P-07515,Steel Product 7515,Paper,2.64,0.79,0.77,China,Plastic,745.4,Sea,103.84,196.7,415.4,0.17,100.0
P-07516,Polyester Product 7516,Plastic,3.34,0.34,0.8,Turkey,Paper,9420.8,Rail,115.11,297.47,2602.6,3.2,100.0
P-07517,Paper Product 7517,Cotton,6.67,0.29,0.7,Germany,Bioplastic,3761.7,Sea,117.0,66.26,2059.0,4.46,100.0
P-07518,Wood Product 7518,Glass,14.21,0.45,0.61,Bangladesh,Plastic,632.6,Road,80.47,159.26,3988.3,2.57,100.0
P-07519,Wood Product 7519,Aluminum,11.83,0.56,0.4,Brazil,Bioplastic,10995.4,Rail,68.38,127.77,871.0,4.08,100.0
P-07520,Aluminum Product 7520,Wood,13.45,0.56,0.2,Italy,Plastic,9197.7,Air,41.34,283.67,457.4,1.52,100.0
P-07521,Wool Product 7521,Aluminum,5.4,0.24,0.3,UK,Recycled,5310.1,Sea,32.02,37.09,1877.8,3.45,100.0
P-07522,Aluminum Product 7522,Wool,5.58,0.27,0.39,Turkey,Plastic,6165.9,Road,11.2,205.66,4138.1,0.87,100.0
P-07523,Aluminum Product 7523,Paper,9.72,0.76,0.67,India,Paper,6280.8,Air,52.98,5.9,1860.4,4.38,100.0
P-07524,Wool Product 7524,Wood,13.36,0.64,0.19,China,Bioplastic,6654.1,Road,99.62,33.47,2670.0,2.76,100.0
P-07525,Leather Product 7525,Glass,10.02,0.82,0.18,Brazil,Paper,452.1,Sea,86.37,123.92,788.4,2.94,100.0
P-07526,Leather Product 7526,Aluminum,2.01,0.28,0.2,China,Paper,7133.9,Air,58.61,284.34,4426.8,1.59,100.0
P-07527,Plastic Product 7527,Paper,12.67,0.28,0.36,China,Plastic,4107.9,Sea,103.74,218.62,1177.7,2.2,100.0
P-07528,Paper Product 7528,Paper,6.21,0.7,0.1,Bangladesh,Recycled,8674.8,Sea,108.11,42.07,2400.6,4.0,100.0
P-07529,Cotton Product 7529,Polyester,4.34,0.25,0.28,USA,Bioplastic,10849.4,Rail,31.53,121.03,3079.9,4.84,100.0
P-07530,Polyester Product 7530,Wood,13.08,0.36,0.88,China,Cardboard,4545.9,Sea,73.71,20.05,1424.2,4.87,100.0
P-07531,Wool Product 7531,Paper,9.6,0.27,0.74,Italy,Bioplastic,3840.2,Road,10.53,27.42,360.1,0.64,100.0
P-07532,Leather Product 7532,Paper,6.21,0.46,0.87,Vietnam,Plastic,3781.7,Road,65.31,289.2,4302.1,4.43,100.0
P-07533,Wool Product 7533,Polyester,1.46,0.34,0.77,Germany,Bioplastic,9206.5,Road,98.38,126.18,1666.0,3.23,100.0
P-07534,Leather Product 7534,Paper,7.59,0.58,0.83,UK,Paper,2747.3,Sea,12.39,77.61,487.8,2.97,100.0
P-07535,Cotton Product 7535,Wood,9.62,0.54,0.36,China,Paper,11191.8,Rail,114.8,209.76,1296.8,2.55,100.0
P-07536,Steel Product 7536,Wool,9.87,0.68,0.69,Turkey,Bioplastic,11615.3,Sea,16.16,266.23,3736.3,1.6,100.0
P-07537,Leather Product 7537,Leather,7.95,0.38,0.6,Vietnam,Bioplastic,11364.9,Rail,139.57,232.3,3216.3,4.04,100.0
P-07538,Leather Product 7538,Glass,9.0,0.28,0.43,Turkey,Cardboard,7481.4,Rail,108.68,298.11,1201.6,0.69,100.0
P-07539,Steel Product 7539,Plastic,10.24,0.47,0.71,Brazil,Bioplastic,3071.6,Sea,112.14,255.33,2963.4,4.33,100.0
P-07540,Paper Product 7540,Polyester,1.35,0.72,0.85,Turkey,Recycled,5672.9,Rail,51.58,14.59,4547.4,0.15,100.0
P-07541,Steel Product 7541,Glass,3.05,0.83,0.7,USA,Cardboard,740.2,Air,7.57,168.9,4861.3,1.82,100.0
P-07542,Plastic Product 7542,Plastic,2.11,0.63,0.46,Germany,Recycled,2546.3,Road,52.96,154.53,4512.6,1.79,100.0
P-07543,Aluminum Product 7543,Paper,11.13,0.64,0.3,Vietnam,Paper,4890.8,Sea,127.51,213.12,2403.7,0.46,100.0
P-07544,Polyester Product 7544,Cotton,3.81,0.8,0.27,Vietnam,Plastic,4100.9,Air,118.33,104.22,1069.6,3.67,100.0
P-07545,Polyester Product 7545,Wool,3.28,0.91,0.14,Bangladesh,Bioplastic,5266.7,Road,37.99,178.0,2644.5,2.97,100.0
P-07546,Steel Product 7546,Glass,8.73,0.69,0.32,UK,Cardboard,11578.1,Rail,98.8,36.23,4696.9,1.18,100.0
P-07547,Cotton Product 7547,Plastic,5.16,0.44,0.6,Germany,Bioplastic,8163.9,Sea,3.52,101.82,3476.7,3.99,100.0
